# time, t, r, theta, phi, dt/dtau, dr/dtau, dtheta/dtau, dphi/dtau
  0.0000000E+00  0.0000000E+00  6.0000000E+00  1.5707963E+00  0.0000000E+00  1.3372355E+00  0.0000000E+00  0.0000000E+00  8.5737050E-02
  1.3600000E+00  1.8186403E+00  6.0000000E+00  1.5707963E+00  1.1660239E-01  1.3372355E+00  1.9048811E-18 -1.9228958E-18  8.5737050E-02
  1.3700000E+00  1.8320126E+00  6.0000000E+00  1.5707963E+00  1.1745976E-01  1.3372355E+00  1.9188875E-18 -1.9370347E-18  8.5737050E-02
  1.3800000E+00  1.8453850E+00  6.0000000E+00  1.5707963E+00  1.1831713E-01  1.3372355E+00  1.9328940E-18 -1.9511736E-18  8.5737050E-02
  1.3900000E+00  1.8587573E+00  6.0000000E+00  1.5707963E+00  1.1917450E-01  1.3372355E+00  1.9469005E-18 -1.9653126E-18  8.5737050E-02
  1.4000000E+00  1.8721297E+00  6.0000000E+00  1.5707963E+00  1.2003187E-01  1.3372355E+00  1.9609070E-18 -1.9794515E-18  8.5737050E-02
  1.4100000E+00  1.8855021E+00  6.0000000E+00  1.5707963E+00  1.2088924E-01  1.3372355E+00  1.9749134E-18 -1.9935905E-18  8.5737050E-02
  1.4200000E+00  1.8988744E+00  6.0000000E+00  1.5707963E+00  1.2174661E-01  1.3372355E+00  1.9889199E-18 -2.0077294E-18  8.5737050E-02
  1.4300000E+00  1.9122468E+00  6.0000000E+00  1.5707963E+00  1.2260398E-01  1.3372355E+00  2.0029264E-18 -2.0218683E-18  8.5737050E-02
  1.4400000E+00  1.9256191E+00  6.0000000E+00  1.5707963E+00  1.2346135E-01  1.3372355E+00  2.0169329E-18 -2.0360073E-18  8.5737050E-02
  1.4500000E+00  1.9389915E+00  6.0000000E+00  1.5707963E+00  1.2431872E-01  1.3372355E+00  2.0309394E-18 -2.0501462E-18  8.5737050E-02
  1.4600000E+00  1.9523638E+00  6.0000000E+00  1.5707963E+00  1.2517609E-01  1.3372355E+00  2.0449458E-18 -2.0642852E-18  8.5737050E-02
  1.4700000E+00  1.9657362E+00  6.0000000E+00  1.5707963E+00  1.2603346E-01  1.3372355E+00  2.0589523E-18 -2.0784241E-18  8.5737050E-02
  1.4800000E+00  1.9791085E+00  6.0000000E+00  1.5707963E+00  1.2689083E-01  1.3372355E+00  2.0729588E-18 -2.0925630E-18  8.5737050E-02
  1.4900000E+00  1.9924809E+00  6.0000000E+00  1.5707963E+00  1.2774820E-01  1.3372355E+00  2.0869653E-18 -2.1067020E-18  8.5737050E-02
